"","policyid","latitude","longitude","building_limit","site_deductible","construction","year_built","num_stories","basement","elev_ft","first_floor_elev_ft","rel_elev_ft","floodzone","pre_firm","distance_to_river_ft","stream_order","rand_uni","training","estimated_LR_A","estimated_LR_B"
"12491",117333,30.274587637,-81.56924512,196000,1000,"Wood",2014,1,FALSE,22.2,3,-5.6,"X",FALSE,1636,1,0.67748949630186,1,0.0169354079901195,0.00527794136687098
"12492",117334,30.266469529,-81.59244138,134000,2500,"Masonry",1948,1,FALSE,21.5,1,2,"X",TRUE,690,3,0.127319384133443,1,0.0422704272120939,0.0754677419102567
"12493",117335,30.268774253,-81.59344151,161000,1000,"Masonry",1955,1,FALSE,20.6,1,1.1,"X",TRUE,1154,3,0.215915123932064,1,0.293194714038227,0.503717925645857
"12494",117336,30.268502076,-81.59348641,149000,1000,"Wood",1955,1,FALSE,20.5,1,1.1,"X",TRUE,1137,3,0.612467511091381,1,0.473449501158147,0.806959756262122
"12495",117337,30.267685535,-81.59362115,172000,500,"Masonry",1953,1,FALSE,20.4,1,1.1,"X",TRUE,1125,3,0.816374347545207,NA,0.467368061979271,0.853163321597643
"12496",117338,30.267456249,-81.5951343,197000,1000,"Masonry",1948,1,FALSE,20.7,3,1.2,"X",TRUE,1584,3,0.330755462870002,1,0.04829876698216,0.0836763936229078
"12497",117339,30.269587454,-81.59512132,204000,1000,"Masonry",1955,1,FALSE,21.1,3,1.5,"X",TRUE,1757,3,0.778968913014978,1,0.0153746513296721,0.0286203212681054
"12498",117340,30.269982358,-81.59698398,194000,1000,"Wood",1983,1,FALSE,20.3,1,0.6,"X",FALSE,2356,3,0.774406104581431,1,0.0989435882369461,0.145710464987948
"12499",117341,30.266747781,-81.59606846,132000,1000,"Wood",1948,1,FALSE,20.4,3,0.8,"X",TRUE,1702,1,0.303920404054225,1,0.0635896600516635,0.0948120897492517
"12500",117342,30.27070413,-81.60565581,192000,1000,"Masonry",1962,1,FALSE,19,3,-0.6,"X",TRUE,3674,1,0.581203650683165,1,0.470256827206763,0.495425282627168
"12501",117343,30.273623058,-81.60531077,144000,1000,"Masonry",1962,1,FALSE,18.9,1,-0.6,"X",TRUE,4181,1,0.413262453395873,1,0.762778436556058,0.791814633023254
"12502",117344,30.270801094,-81.60322744,185000,1000,"Masonry",1962,1,FALSE,18.9,1,-0.6,"X",TRUE,3302,1,0.377644659951329,1,0.743894797946372,0.793719443830161
"12503",117345,30.271922853,-81.60507662,138000,1000,"Masonry",1962,1,FALSE,18.9,1,-0.6,"X",TRUE,3940,1,0.391603010939434,1,0.766923999137124,0.791839046665461
"12504",117346,30.272136161,-81.60506708,161000,1000,"Masonry",1962,1,FALSE,18.9,1,-0.6,"X",TRUE,4005,1,0.970059648156166,NA,0.753178882665441,0.792149946925402
"12505",117347,30.272759295,-81.60457603,141000,1000,"Masonry",1962,1,FALSE,18.9,1,-0.6,"X",TRUE,4129,1,0.0501117066014558,1,0.770145397357708,0.797356381393025
"12506",117348,30.270659462,-81.60467238,194000,500,"Wood",1962,1,FALSE,19,1,-0.6,"X",TRUE,3483,1,0.122685925336555,1,0.756861734184241,0.849366073153498
"12507",117349,30.271611204,-81.60409025,181000,1000,"Masonry",1962,1,FALSE,18.9,1,-0.6,"X",TRUE,3688,1,0.75119855767116,1,0.745533822426303,0.793773948240717
"12508",117350,30.27016834,-81.60642508,175000,1000,"Wood",1963,2,FALSE,19,1,-0.6,"X",TRUE,3678,1,0.105792724061757,1,0.692817184167312,0.79960084023173
"12509",117351,30.267602099,-81.60638933,152000,1000,"Wood",1963,1,FALSE,19,1,-0.6,"X",TRUE,3039,1,0.0682951181661338,1,0.777063955817066,0.81192358106931
"12510",117352,30.268728275,-81.60653117,190000,2500,"Masonry",1963,1,FALSE,18.9,1,-0.6,"X",TRUE,3332,1,0.228607207536697,1,0.824942275218664,0.766448565072317
"12511",117353,30.268092766,-81.60567715,163000,1000,"Wood",1963,2,FALSE,19,1,-0.6,"X",TRUE,2977,1,0.63512495951727,1,0.676695903891383,0.775220204322306
"12512",117354,30.268620841,-81.60609883,151000,1000,"Masonry",1963,1,FALSE,19,3,-0.6,"X",TRUE,3204,1,0.374768154928461,1,0.476666569036786,0.48966067938123
"12513",117355,30.268917748,-81.60574864,143000,1000,"Wood",1963,1,FALSE,19,1,-0.5,"X",TRUE,3200,1,0.0609862031415105,1,0.778903376042132,0.828460034760957
"12514",117356,30.269987774,-81.6047675,147000,2500,"Masonry",1962,1,FALSE,19.1,1,-0.5,"X",TRUE,3298,1,0.121426390251145,1,0.843128750863508,0.749991863890749
"12515",117357,30.269795188,-81.60479683,146000,1000,"Masonry",1962,1,FALSE,19.1,1,-0.5,"X",TRUE,3247,1,0.830568343866617,NA,0.686531425350274,0.732086291228193
"12516",117358,30.269599482,-81.60482733,147000,1000,"Masonry",1962,1,FALSE,19.2,1,-0.4,"X",TRUE,3196,1,0.772222281200811,1,0.665437951777472,0.728299342031584
"12517",117359,30.269380266,-81.60449249,180000,1000,"Masonry",1962,1,FALSE,19.2,1,-0.4,"X",TRUE,3069,1,0.794569315155968,1,0.526954164204594,0.589716144489063
"12518",117360,30.269564117,-81.60446459,201000,2500,"Masonry",1962,1,FALSE,19.1,1,-0.4,"X",TRUE,3117,1,0.245967269409448,1,0.742602943500979,0.734982017108136
"12519",117361,30.267576405,-81.60518314,178000,1000,"Masonry",1963,1,FALSE,19,1,-0.5,"X",TRUE,2736,1,0.969428380019963,NA,0.672239381434743,0.736926894515102
"12520",117362,30.267543779,-81.60407505,147000,1000,"Wood",1964,1,FALSE,19.2,1,-0.3,"X",TRUE,2474,1,0.412903728894889,1,0.540172825033024,0.613773368533554
"12521",117363,30.266560405,-81.605214,199000,1000,"Masonry",1966,1,FALSE,19,1,-0.6,"X",TRUE,2517,1,0.117844945285469,1,0.673968105275788,0.732121767488321
"12522",117364,30.265951999,-81.60296509,248000,1000,"Masonry",1968,1,FALSE,19,1,-0.6,"X",TRUE,1820,1,0.212633833987638,1,0.52086922602607,0.588364351834812
"12523",117365,30.265927868,-81.60228696,233000,1000,"Masonry",1968,1,FALSE,19.1,1,-0.5,"X",TRUE,1659,1,0.830185810336843,NA,0.459045424251453,0.532537867740027
"12524",117366,30.265059083,-81.60152013,175000,2500,"Masonry",1968,1,FALSE,18.9,3,-0.6,"X",TRUE,1264,1,0.743095463840291,1,0.382325814873144,0.362459040991583
"12525",117367,30.267215958,-81.60365624,177000,1000,"Masonry",1965,1,FALSE,19.2,1,-0.4,"X",TRUE,2296,1,0.414718044688925,1,0.423937656630344,0.481850526746552
"12526",117368,30.268113645,-81.60263498,177000,1000,"Masonry",1966,1,FALSE,19.8,1,0,"X",TRUE,2356,1,0.842885998543352,NA,0.0335415100014734,0.0420932128123882
"12527",117369,30.268126033,-81.60206851,169000,1000,"Wood",1967,1,FALSE,19.8,1,0,"X",TRUE,2269,1,0.58548991358839,1,0.100526391086731,0.125867315717162
"12528",117370,30.270072715,-81.60158615,220000,2500,"Masonry",1971,1,FALSE,19,1,-0.6,"X",TRUE,2858,1,0.559442987665534,1,0.820254523876479,0.789081992184223
"12529",117371,30.265931049,-81.60148711,187000,1000,"Masonry",1968,1,FALSE,19.2,1,-0.4,"X",TRUE,1496,1,0.339376879157499,1,0.262911173029578,0.309042582897286
"12530",117372,30.266298874,-81.60107139,181000,1000,"Masonry",1969,1,FALSE,19.5,3,-0.2,"X",TRUE,1536,1,0.797241415129975,1,0.0557520518890698,0.0674806866312086
"12531",117373,30.267061385,-81.60094819,206000,2500,"Masonry",1969,2,FALSE,19.7,3,0,"X",TRUE,1765,1,0.66094598476775,1,0.0479010337300623,0.0583998155296075
"12532",117374,30.267062755,-81.60038216,188000,1000,"Wood",1970,1,FALSE,19.6,1,-0.1,"X",TRUE,1700,1,0.286515629151836,1,0.267129638186698,0.335978995202464
"12533",117375,30.265085619,-81.60068356,178000,1000,"Wood",1969,1,FALSE,19.1,3,-0.4,"X",TRUE,1098,1,0.133209977066144,1,0.293989212363741,0.345346157619009
"12534",117376,30.266407388,-81.60282197,186000,1000,"Masonry",1967,1,FALSE,19.2,1,-0.4,"X",TRUE,1902,1,0.358957605436444,1,0.444044408211891,0.513502536328379
"12535",117377,30.266444732,-81.60392977,176000,1000,"Masonry",1968,1,FALSE,19,1,-0.6,"X",TRUE,2167,1,0.183493610238656,1,0.664952424442348,0.720987908437438
"12536",117378,30.267347297,-81.59802666,165000,1000,"Masonry",1963,1,FALSE,19.5,1,-0.1,"X",TRUE,1724,1,0.664016361813992,1,0.437737117656549,0.542818512029265
"12537",117379,30.267941304,-81.5979541,203000,1000,"Masonry",1964,1,FALSE,19.5,1,-0.1,"X",TRUE,1941,1,0.794064904563129,1,0.428717918052671,0.538288551665946
"12538",117380,30.268229973,-81.59795263,170000,1000,"Masonry",1963,1,FALSE,19.5,1,-0.1,"X",TRUE,2045,1,0.728005797369406,1,0.438541984002903,0.539446782870173
"12539",117381,30.269935545,-81.59750832,180000,2500,"Masonry",1963,1,FALSE,19.8,1,0.2,"X",TRUE,2505,3,0.00194993754848838,1,0.115743059125196,0.131334760891474
"12540",117382,30.26743948,-81.59749045,191000,1000,"Masonry",1963,1,FALSE,19.7,1,0.2,"X",TRUE,1784,1,0.0633331411518157,1,0.106350449533503,0.144017400095158
"12541",117383,30.265295027,-81.59743123,178000,1000,"Masonry",1965,1,FALSE,19.6,1,0.1,"X",TRUE,1039,1,0.392513829050586,1,0.256599956422689,0.348736011599921
"12542",117384,30.26602029,-81.59669205,175000,1000,"Masonry",1964,1,FALSE,19.9,1,0.4,"X",TRUE,1376,1,0.874505427666009,NA,0.107241521971183,0.154041100692062
"12543",117385,30.267212646,-81.59657953,144000,1000,"Masonry",1964,1,FALSE,20.2,1,0.6,"X",TRUE,1787,1,0.328510264167562,1,0.0928068992304554,0.134808846322509
"12544",117386,30.267654774,-81.59711447,188000,1000,"Masonry",1966,1,FALSE,20,1,0.4,"X",TRUE,1887,1,0.2684423297178,1,0.090212312164212,0.127810457781966
"12545",117387,30.262150812,-81.59780135,194000,1000,"Masonry",1970,1,FALSE,19,1,-0.7,"X",TRUE,109,1,0.772320636315271,1,0.113832348286077,0.0454971542767989
"12546",117388,30.262493054,-81.59775122,177000,1000,"Masonry",1970,1,FALSE,19.3,1,-0.1,"X",TRUE,196,1,0.406911775004119,1,0.0909183787585726,0.0567780069794786
"12547",117389,30.27265008,-81.6095944,251000,1000,"Masonry",1966,1,FALSE,19,1,-0.8,"X",TRUE,3786,1,0.666628130711615,1,0.699310232767721,0.727720773920366
"12548",117390,30.272496387,-81.60975737,223000,1000,"Masonry",1966,1,FALSE,19,1,-0.9,"X",TRUE,3802,1,0.490796830970794,1,0.710364509426814,0.714428953859602
"12549",117391,30.227608803,-81.56653239,248000,1000,"Masonry",1978,1,FALSE,23.2,3,-2.4,"X",FALSE,902,1,0.087827067123726,1,0.0473179111053488,0.0350010439289697
"12550",117392,30.227952407,-81.56804522,267000,1000,"Masonry",1978,1,FALSE,20.8,1,-3.9,"X",FALSE,769,1,0.104695523856208,1,0.103485610132897,0.0541594916537513
"12551",117393,30.228628719,-81.56823067,212000,1000,"Wood",1978,1,FALSE,20.2,3,-4.6,"X",FALSE,673,1,0.930946900742128,NA,0.0571061081704715,0.0244424708942105
"12552",117394,30.228510852,-81.56830852,295000,500,"Masonry",1978,1,FALSE,20.1,3,-4.8,"X",FALSE,656,1,0.769882595865056,1,0.0491677512482695,0.021155479743801
"12553",117395,30.226541892,-81.56938086,270000,1000,"Wood",1981,1,FALSE,19.2,1,-6.2,"X",FALSE,383,1,0.854453807231039,NA,0.0355517089088865,0.0108154329423486
"12554",117396,30.226151284,-81.56925501,216000,1000,"Wood",1981,1,FALSE,19.2,1,-5.9,"X",FALSE,312,1,0.419810051098466,1,0.0980222440521367,0.024040745574603
"12555",117397,30.18290302,-81.54295216,118000,1000,"Masonry",1959,1,FALSE,28.7,1,3.6,"X",TRUE,3110,2,0.924745390890166,NA,0.0954586536600562,0.220043517442129
"12556",117398,30.177357803,-81.54419307,254000,1000,"Wood",1997,1,FALSE,27.3,3,4.5,"X",FALSE,2143,1,0.527243284741417,1,0.059656597185659,0.1554702952333
"12557",117399,30.176658931,-81.5439185,214000,2500,"Wood",1997,1,FALSE,28.2,1,5.3,"X",FALSE,1964,1,0.165301548549905,1,0.0410251925453883,0.0982895037532479
"12558",117400,30.177234334,-81.54367512,257000,500,"Wood",1997,1,FALSE,27.8,1,4.6,"X",FALSE,1977,1,0.336770341033116,1,0.0935792442804994,0.25923857158212
"12559",117401,30.177816412,-81.54298276,193000,1000,"Wood",1997,1,FALSE,26.9,3,3.9,"X",FALSE,1898,1,0.971585103543475,NA,0.0782954331539122,0.196369728208111
"12560",117402,30.178570561,-81.5427958,252000,1000,"Wood",1997,1,FALSE,27.3,1,3.4,"X",FALSE,2025,1,0.685457379557192,1,0.096850951687813,0.24620698519378
"12561",117403,30.178547038,-81.54408883,248000,1000,"Wood",1998,1,FALSE,26.9,1,3.7,"X",FALSE,2337,1,0.88601836306043,NA,0.294000605007518,0.7484929903325
"12562",117404,30.177774547,-81.54420671,264000,1000,"Wood",1998,1,FALSE,27.2,1,4.1,"X",FALSE,2217,1,0.654158117715269,1,0.0965339436752737,0.251714363429807
"12563",117405,30.17667473,-81.54192721,237000,1000,"Wood",1998,2,FALSE,28.6,1,4.8,"X",FALSE,1393,1,0.876322464318946,NA,0.0894001210439619,0.266830633919486
"12564",117406,30.176698461,-81.5411689,213000,1000,"Wood",1998,1,FALSE,28.5,1,4.2,"X",FALSE,1195,1,0.846028182888404,NA,0.0983141382764324,0.26378049851937
"12565",117407,30.178224106,-81.54139136,270000,1000,"Wood",1998,1,FALSE,26.6,1,2.6,"X",FALSE,1627,1,0.113106225850061,1,0.510520984058135,1.28100442462204
"12566",117408,30.177647616,-81.54045741,240000,1000,"Wood",1998,1,FALSE,26.6,1,2.3,"X",FALSE,1280,1,0.255183311644942,1,0.300559362778013,0.719642765667938
"12567",117409,30.178240676,-81.54051262,224000,1000,"Masonry",1998,1,FALSE,26.8,1,2.3,"X",FALSE,1469,1,0.4728811790701,1,0.104650969174551,0.246991649371764
"12568",117410,30.178598263,-81.54094264,212000,1000,"Wood",1998,1,FALSE,26.8,1,2.4,"X",FALSE,1652,1,0.9029585798271,NA,0.300334886195337,0.718068681827996
"12569",117411,30.178816501,-81.54188262,217000,1000,"Wood",1998,1,FALSE,26.9,1,2.8,"X",FALSE,1892,1,0.574670875445008,1,0.286747153522804,0.706641655242105
"12570",117412,30.176731961,-81.54015921,276000,1000,"Wood",2002,1,FALSE,26.4,1,2.5,"X",FALSE,962,1,0.515835132915527,1,0.0962454075682942,0.249361903366363
"12571",117413,30.17709321,-81.53922391,221000,1000,"Masonry",2000,1,FALSE,26,1,1.1,"X",FALSE,910,1,0.0855765666346997,1,0.278871830535765,0.501538859366636
"12572",117414,30.178309725,-81.53755729,260000,500,"Wood",1999,1,FALSE,27.3,1,1.3,"X",FALSE,1289,1,0.0656102036591619,1,0.110031463031276,0.213060019566812
"12573",117415,30.177545951,-81.53951437,260000,1000,"Masonry",1999,1,FALSE,26.4,1,1.6,"X",FALSE,1098,1,0.420165367191657,1,0.103466523448922,0.211000886063236
"12574",117416,30.177647365,-81.54654391,195000,1000,"Masonry",2007,1,FALSE,25.9,1,3.5,"X",FALSE,2867,1,0.241738193668425,1,0.0901031354259594,0.220162090471967
"12575",117417,30.182190139,-81.57104217,289000,1000,"Masonry",1996,1,FALSE,23.9,1,3.4,"X",FALSE,3025,3,0.781568452250212,1,0.418444921956572,1.04642777459664
"12576",117418,30.181896909,-81.56881372,250000,1000,"Wood",1994,1,FALSE,23.5,1,2.9,"X",FALSE,2364,3,0.714496402069926,1,0.263439111188167,0.649336153375828
"12577",117419,30.182280152,-81.56544714,193000,1000,"Wood",1997,1,FALSE,19.1,3,-2.7,"X",FALSE,1296,3,0.623582437867299,1,0.0170250499399152,0.0111698782338466
"12578",117420,30.183233454,-81.56580971,238000,1000,"Wood",1997,2,FALSE,20.5,1,-0.4,"X",FALSE,1329,3,0.135366185102612,1,0.0316861910534797,0.0416718291005618
"12579",117421,30.183275996,-81.56309406,281000,1000,"Wood",1997,2,FALSE,14.4,1,-7.5,"X",FALSE,490,3,0.595325051341206,1,0.342707468414473,0.11880315910528
"12580",117422,30.179921431,-81.56654637,255000,1000,"Wood",1998,1,FALSE,22.3,1,0.8,"X",FALSE,1633,3,0.0308679074514657,1,0.0357637318885377,0.0580057413782201
"12581",117423,30.180894548,-81.56801891,273000,1000,"Wood",1999,2,FALSE,21.1,1,1.6,"X",FALSE,2146,3,0.926024355692789,NA,0.460579045729139,0.980681600632503
"12582",117424,30.178997192,-81.5729895,343000,1000,"Wood",2003,2,FALSE,24,1,3.3,"X",FALSE,2380,2,0.3960277561564,1,0.261916435689066,0.727186130766768
"12583",117425,30.179554295,-81.57236811,345000,1000,"Wood",2004,2,FALSE,23.9,1,3.4,"X",FALSE,2633,2,0.225237170467153,1,0.283739869863893,0.785941298130351
"12584",117426,30.179055456,-81.57036996,324000,1000,"Masonry",2003,2,FALSE,23.9,1,3.6,"X",FALSE,2833,3,0.694280317984521,1,0.229699139158952,0.636166610273301
"12585",117427,30.178840301,-81.57060579,366000,1000,"Wood",2002,2,FALSE,23.9,1,3.6,"X",FALSE,2912,3,0.786137414630503,1,0.264806280942572,0.736713053764231
"12586",117428,30.179910912,-81.57690766,406000,1000,"Masonry",1979,1,FALSE,23.9,1,2.5,"X",FALSE,1483,2,0.831985237775371,NA,0.438792227427552,1.12802412238914
"12587",117429,30.178566591,-81.57727106,526000,1000,"Masonry",2014,1,FALSE,23.9,1,2.5,"X",FALSE,1080,2,0.857156105805188,NA,0.42076333717132,1.11564615278316
"12588",117430,30.177971135,-81.57714278,344000,1000,"Wood",2013,1,FALSE,23.9,1,2.5,"X",FALSE,1018,2,0.0632502392400056,1,0.471220658059472,1.23199072695906
"12589",117431,30.177028643,-81.57767057,357000,1000,"Wood",2013,2,FALSE,23.9,1,2.4,"X",FALSE,775,2,0.0955858605448157,1,0.415587195203415,1.17550270382678
"12590",117432,30.178918758,-81.58534526,197000,1000,"Wood",1985,1,FALSE,23.9,1,0.5,"X",FALSE,301,2,0.743779259268194,1,0.535452725297659,0.628003037677645
"12591",117433,30.181774648,-81.57950311,235000,1000,"Masonry",1983,1,FALSE,23.9,1,1.9,"X",FALSE,1111,2,0.0232576113194227,1,0.457098623869398,0.997249218583278
"12592",117434,30.180975242,-81.58349954,372000,1000,"Wood",1983,2,FALSE,23.9,1,0.8,"X",FALSE,163,2,0.294468628475443,1,0.452007293048695,0.331945570809379
"12593",117435,30.180078622,-81.59032701,225000,2500,"Wood",1977,1,FALSE,23.9,1,-0.3,"X",TRUE,1565,1,0.831616998882964,NA,0.642060093688949,0.696235623864155
"12594",117436,30.180591469,-81.58936986,241000,1000,"Wood",1977,1,FALSE,23.9,1,-0.3,"X",TRUE,1537,1,0.181159605504945,1,0.539052600682283,0.662665705166762
"12595",117437,30.182768052,-81.58772923,235000,1000,"Masonry",1977,1,FALSE,23.9,1,-0.4,"X",TRUE,1310,2,0.401016883086413,1,0.491083148333622,0.593786460931407
"12596",117438,30.183041195,-81.58813033,202000,1000,"Masonry",1977,1,FALSE,23.9,1,-0.5,"X",TRUE,1450,2,0.298914625076577,1,0.521986011949745,0.603810545401802
"12597",117439,30.180190028,-81.58244634,181000,1000,"Wood",1983,1,FALSE,23.9,1,1.2,"X",FALSE,29,2,0.991694376338273,NA,0.543476054666288,0.348237809962134
"12598",117440,30.180220273,-81.57947493,213000,1000,"Wood",1983,2,FALSE,23.9,3,1.9,"X",FALSE,943,2,0.449254867853597,1,0.274717980432875,0.643306920310224
"12599",117441,30.174473581,-81.57478092,272000,1000,"Wood",1997,1,FALSE,23.9,1,3.1,"X",FALSE,1269,2,0.624998105457053,1,0.449327434974127,1.16991364375103
"12600",117442,30.174953869,-81.57463629,216000,1000,"Wood",1999,1,FALSE,23.9,1,3.1,"X",FALSE,1347,2,0.505198763450608,1,0.459760409444742,1.17226807590714
"12601",117443,30.176489467,-81.57472734,260000,1000,"Wood",1997,2,FALSE,23.9,1,3.1,"X",FALSE,1556,2,0.489016498904675,1,0.408447716402506,1.13781497991156
"12602",117444,30.176709101,-81.57474783,365000,1000,"Masonry",1999,1,FALSE,23.9,1,3.1,"X",FALSE,1598,2,0.437686293618754,1,0.41294782914154,1.07684115667141
"12603",117445,30.177136042,-81.57412859,328000,1000,"Wood",1996,1,FALSE,23.9,1,3.2,"X",FALSE,1848,2,0.041733190882951,1,0.456186043122698,1.17649550091884
"12604",117446,30.175703933,-81.57405407,291000,2500,"Wood",1997,1,FALSE,23.9,1,3.2,"X",FALSE,1607,2,0.20111987600103,1,0.494095609361404,1.1649158874782
"12605",117447,30.173334385,-81.58969337,214000,500,"Wood",1980,2,FALSE,23.9,1,0.3,"X",FALSE,532,1,0.209143282845616,1,0.414072594764301,0.713311429004773
"12606",117448,30.175094009,-81.58778903,228000,1000,"Wood",1982,1,FALSE,23.9,1,0.3,"X",FALSE,372,1,0.601551942061633,1,0.503145593761678,0.716032073698879
"12607",117449,30.17942909,-81.58933678,197000,2500,"Wood",1982,1,FALSE,23.9,1,-0.2,"X",FALSE,1189,1,0.0839936528354883,1,0.628047178854992,0.691404334298369
"12608",117450,30.177180339,-81.58835465,194000,1000,"Wood",1982,1,FALSE,23.9,1,0.2,"X",FALSE,346,1,0.604924858780578,1,0.535162035646548,0.676759126588577
"12609",117451,30.174208316,-81.58898312,299000,1000,"Wood",1980,1,FALSE,23.9,1,0.3,"X",FALSE,408,1,0.997805387713015,NA,0.475543899261685,0.752798679803421
"12610",117452,30.174474406,-81.58980464,228000,1000,"Wood",1982,2,FALSE,23.9,1,0.2,"X",FALSE,177,1,0.581432683393359,1,0.430291164574735,0.288402703194413
"12611",117453,30.176260133,-81.59136161,243000,1000,"Wood",1983,1,FALSE,23.9,1,0.1,"X",FALSE,638,1,0.100337595446035,1,0.538730972695297,0.776631430947263
"12612",117454,30.178924276,-81.58876549,204000,1000,"Wood",1981,1,FALSE,23.9,1,-0.1,"X",FALSE,935,1,0.382500954670832,1,0.54187645018771,0.71421674921988
"12613",117455,30.176794103,-81.59021181,258000,1000,"Wood",1981,2,FALSE,23.9,1,0.1,"X",FALSE,580,1,0.732829491375014,1,0.469667407727807,0.744232600882135
"12614",117456,30.177707469,-81.5901851,195000,1000,"Wood",1982,1,FALSE,23.9,1,0,"X",FALSE,843,1,0.561905005481094,1,0.548739696006165,0.743781414992041
"12615",117457,30.178377794,-81.5903717,218000,1000,"Wood",1981,1,FALSE,23.9,1,-0.1,"X",FALSE,1074,1,0.910119983833283,NA,0.542360535548147,0.712348422543663
"12616",117458,30.178583348,-81.59254619,250000,1000,"Wood",1983,1,FALSE,23.9,1,-0.2,"X",FALSE,1541,1,0.0700882980599999,1,0.570587661311851,0.72112179003362
"12617",117459,30.179867436,-81.57859847,221000,1000,"Wood",1983,1,FALSE,23.9,1,2.2,"X",FALSE,1160,2,0.373040294041857,1,0.511015872071158,1.19322282803185
"12618",117460,30.181000709,-81.58035002,182000,1000,"Wood",1983,1,FALSE,23.9,1,1.7,"X",FALSE,754,2,0.243324167560786,1,0.513029403339032,1.06792906739311
"12619",117461,30.17981623,-81.58499583,179000,1000,"Wood",1983,1,FALSE,23.9,1,0.5,"X",FALSE,502,2,0.557401170022786,1,0.540506690146537,0.852815518003738
"12620",117462,30.182298256,-81.58396011,146000,1000,"Wood",1984,1,FALSE,23.9,1,0.5,"X",FALSE,110,2,0.059447793290019,1,0.555281651579996,0.291317597795369
"12621",117463,30.182059892,-81.58096551,209000,1000,"Wood",1984,1,FALSE,23.9,1,1.5,"X",FALSE,728,2,0.13965897471644,1,0.536208397115503,1.07736182528965
"12622",117464,30.178982184,-81.58364909,172000,1000,"Wood",1984,1,FALSE,23.9,1,0.9,"X",FALSE,23,2,0.179873060202226,1,0.519648726535138,0.307147126700371
"12623",117465,30.178472303,-81.58319973,147000,1000,"Wood",1984,1,FALSE,23.9,3,1.1,"X",FALSE,172,2,0.497615400701761,1,0.324667133410586,0.229223641763102
"12624",117466,30.179487894,-81.58389032,208000,1000,"Wood",1984,1,FALSE,23.9,1,0.8,"X",FALSE,134,2,0.368529279949144,1,0.535402875994818,0.314179868660547
